country_code,country_name,year,internet_usage_pct,gdp_usd,wiki_country_original,avg_connection_speed_mbit,pipeline_processed_at
ARG,Argentina,2000,7.0386830862178,284203750000.0,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2001,9.78080728532407,268696750000.0,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2002,10.8821243775325,97724004251.8602,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2003,11.9136965509954,127586973492.177,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2004,16.0366841054923,164657930452.787,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2005,17.7205833696065,198737095012.282,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2006,20.9272021035896,232557260817.308,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2007,25.9466329403819,287530508430.568,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2008,28.1126234799907,361558037110.419,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2009,34.0,332976484577.619,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2010,45.0,423627422092.49,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2011,51.0,530158122010.442,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2012,55.79999924,545982375701.128,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2013,59.90000153,552025140252.246,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2014,64.69999695,526319673731.638,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2015,68.0430641088122,594749285413.212,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2016,70.9689808206024,557532320662.955,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2017,74.2949068657957,643628393281.364,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2018,77.7,524819892360.176,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2019,79.9469520347551,447754683615.225,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2020,85.51438646,385740508436.965,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2021,87.15070683,486564085480.036,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2022,88.37535691,633993756301.08,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2023,89.22897166,649461687959.174,Argentina,111.54,2026-05-25 15:44:18.479285
ARG,Argentina,2024,89.66715228,638365455340.04,Argentina,111.54,2026-05-25 15:44:18.479285
AUS,Australia,2000,46.7561156116738,416901962163.479,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2001,52.6892664310395,380360222861.197,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2005,63.0,696811489612.816,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2006,66.0,749708370332.989,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2007,69.45,856603595823.192,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2008,71.67,1058448244063.77,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2009,74.25,931761689770.843,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2010,76.0,1152566632022.13,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2011,79.4876977139029,1402939868653.4,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2012,79.0,1552728401401.58,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2013,83.453497167,1583737461925.39,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2014,84.0,1474677007565.64,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2015,84.5605149091408,1356805839935.9,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2016,86.54000092,1211588128417.61,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2017,86.5450488476768,1330890554614.09,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2018,90.0082016,1433144978761.67,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2019,93.60990143,1398349602956.35,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2020,94.6934967,1333336461648.09,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2021,96.97219849,1560617493202.69,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2022,96.11940002,1695627535475.8,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2023,96.1160965,1734451264655.6,Australia,154.09,2026-05-25 15:44:18.479285
AUS,Australia,2024,96.13140106,1757022451652.83,Australia,154.09,2026-05-25 15:44:18.479285
BRA,Brazil,2000,2.87068515854108,655448188259.351,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2001,4.52849486902851,559983704094.17,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2002,9.14942508560748,509795270685.19,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2003,13.2075861035303,558233724164.711,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2004,19.073672274442,669289321944.512,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2005,21.022747248827,891633826625.407,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2006,28.17840004,1107626711163.23,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2007,30.87999916,1397114247188.89,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2008,33.83,1695855391757.96,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2009,39.22,1666996294252.12,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2010,40.65,2208838108484.35,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2011,45.69,2616156606579.21,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2012,48.56,2465228293706.86,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2013,51.04,2472819362043.74,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2014,54.5510018796392,2456043766032.38,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2015,58.3279517340924,1802211999456.42,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2016,60.8725400681261,1795693265999.04,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2017,67.4712845236305,2063514688805.78,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2018,70.4342825404361,1916933708352.71,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2019,73.9124399133589,1873288158838.63,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2020,81.34269353,1476107292151.95,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2021,80.68989314,1670647464062.96,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2022,80.52775094,1951923832083.87,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2023,84.15060238,2191131869706.02,Brazil,221.53,2026-05-25 15:44:18.479285
BRA,Brazil,2024,84.46347227,2185821648943.86,Brazil,221.53,2026-05-25 15:44:18.479285
CAN,Canada,2000,51.3,744773415931.587,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2001,60.2,738981792355.372,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2002,61.5932992681952,760649334098.005,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2003,64.2,895540646634.787,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2004,65.9559634648989,1026690238278.25,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2005,71.66,1173108598778.68,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2006,72.40000153,1319264809590.97,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2007,73.2,1468820407783.26,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2008,76.69999695,1552989690721.65,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2009,80.3,1374625142157.29,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2010,80.3,1617343367486.26,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2011,83.0,1793326630174.52,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2012,83.0,1828366481521.6,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2013,85.80000305,1846597421834.98,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2014,87.12000275,1805749878439.94,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2015,90.0,1556508816217.14,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2016,91.16000366,1527994741907.43,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2017,92.70140076,1649265644244.09,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2018,94.64,1725329192783.02,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2019,91.91290283,1743725183672.52,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2020,92.3,1655684730000.19,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2021,93.93710327,2022378748423.23,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2022,94.0,2190411080134.32,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2023,94.14530182,2173339670064.33,Canada,277.7,2026-05-25 15:44:18.479285
CAN,Canada,2024,94.353302,2243636826633.76,Canada,277.7,2026-05-25 15:44:18.479285
CHL,Chile,2000,16.6,78339750721.364,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2001,19.1,71574739561.4329,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2002,22.1,70264045939.2773,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2003,25.4737788864723,76492579644.0605,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2004,28.1779101232438,99075985773.6682,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2005,31.1753006,122294145163.192,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2006,34.4977511736017,153843518170.864,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2007,35.90000153,172491076033.863,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2008,37.29999924,179894594475.405,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2009,41.56,171777900623.892,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2010,45.0,217051209238.534,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2011,52.2496072877744,251382573893.87,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2012,55.04999924,267024782486.855,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2013,58.0,277395018842.417,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2014,61.11000061,259560978224.359,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2015,76.6295919508796,242450355830.884,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2016,83.5585860244169,249344863928.438,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2017,82.3274869338464,276154259981.097,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2018,84.90000153,295857562991.709,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2019,85.01760101,278285058719.466,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2020,87.45929718,254042159309.311,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2021,90.23280334,315325547162.072,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2022,92.31819916,301226575540.242,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2023,94.45742345,335518054097.637,Chile,334.99,2026-05-25 15:44:18.479285
CHL,Chile,2024,95.590243,330267137371.592,Chile,334.99,2026-05-25 15:44:18.479285
CHN,China,2000,1.77591320677415,1223754919971.05,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2001,2.63965021485872,1355036590251.52,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2002,4.59570433077551,1489821682050.54,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2003,6.2,1683903309843.85,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2004,7.3,1984196551300.44,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2005,8.52325700269541,2317551298052.05,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2006,10.5231526193851,2791498472804.33,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2007,16.0,3604055822571.63,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2008,22.6,4667346414521.95,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2009,28.9,5189577094997.58,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2010,34.3,6192564874453.29,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2011,38.3,7671757207851.29,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2012,42.30009842,8673664713189.24,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2013,45.79999924,9743124247267.24,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2014,47.90000153,10674533168257.4,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2015,50.29999924,11280814787468.9,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2016,53.2,11456024084962.0,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2017,54.3,12537559062282.9,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2018,65.35839844,14147765772963.8,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2019,64.080881297515,14560167101283.4,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2020,70.05275998,14996414166715.1,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2021,73.05323517,18201698719564.0,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2022,75.61131603,18316765021690.2,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2023,90.6,18270356654533.2,China,206.91,2026-05-25 15:44:18.479285
CHN,China,2024,92.0,18743803170827.2,China,206.91,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2000,0.641265037504813,99838543960.0763,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2001,0.838945611477604,96684636118.5984,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2002,2.71999971465421,85146067415.7303,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2003,4.03788510706701,80288461538.4615,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2004,11.92,78782467532.4675,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2005,12.75,89660339660.3397,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2006,13.66,107426086956.522,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2007,16.03,130437828371.278,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2008,18.01,162818181818.182,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2009,20.0,189147005444.646,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2010,21.6,218983666061.706,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2011,25.6,235989672977.625,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2012,26.4,279116666666.667,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2013,29.4,288434108527.132,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2014,33.8946039115275,305595408895.265,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2015,37.8193834276939,329366576819.407,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2016,41.2480670885772,332441717791.411,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2017,44.9502042452857,248362771739.13,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2018,46.92433676792,262588632526.73,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2019,57.2828663990195,318678815489.749,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2020,71.91420096,383817841547.099,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2021,72.05599976,424671765455.704,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2022,72.19806556,476747720364.742,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2023,74.01190186,395926075163.006,Egypt,92.5,2026-05-25 15:44:18.479285
EGY,"Egypt, Arab Rep.",2024,74.64839935,389059911003.566,Egypt,92.5,2026-05-25 15:44:18.479285
FRA,France,2000,14.3079239430677,1360959069477.49,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2001,26.3259035521688,1370376677298.86,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2002,30.18,1492427756382.43,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2003,36.14,1835095983049.09,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2004,39.15,2109792297237.03,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2005,42.87,2192146403028.17,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2006,46.87,2317861544690.82,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2007,66.09,2655816911866.56,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2008,70.68,2926802941585.86,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2009,71.58,2700075882518.98,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2010,77.28,2646230027988.34,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2011,77.8199989926706,2870408553990.28,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2012,81.44,2683007095787.23,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2013,81.9198,2816077607875.26,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2014,83.7510996681821,2861236112552.42,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2015,78.0060377071902,2442483452642.5,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2016,79.2698113207547,2470407619777.13,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2017,80.5024597243607,2588868323334.71,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2018,82.0431867788484,2781576320884.39,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2019,83.3397440866883,2722793515171.76,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2020,84.70639801,2647926055110.05,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2021,86.09548575,2966433692008.09,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2022,85.33331734,2794788137066.94,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2023,86.83635789,3056250648138.29,France,352.35,2026-05-25 15:44:18.479285
FRA,France,2024,88.65381638,3160442622465.08,France,352.35,2026-05-25 15:44:18.479285
DEU,Germany,2000,30.2163466048889,1966980701145.1,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2001,31.650939416316,1966381496641.73,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2002,48.82,2102350798305.89,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2003,55.9,2534715518349.01,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2004,64.73,2852317768061.78,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2005,68.71,2893393187361.87,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2006,72.16,3046308753670.58,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2007,75.16,3484056680854.91,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2008,78.0,3808197720125.0,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2009,79.0,3478545516683.59,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2010,82.0,3467093769666.67,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2011,81.26999953602,3823575803793.78,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2012,82.3499984738392,3596483233406.25,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2013,84.17,3807023797050.99,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2014,86.1937006578756,3964870735760.77,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2015,87.5897993525767,3425099578746.09,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2016,84.1652066441212,3536787895179.0,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2017,84.3941537010844,3765351626105.89,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2018,87.037112092841,4055433215301.96,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2019,88.1345169091916,3959894794039.21,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2020,89.81294133,3941398957073.94,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2021,91.43060973,4355251953410.78,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2022,91.62984383,4201021706478.62,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2023,92.4763763,4562207532490.28,Germany,103.72,2026-05-25 15:44:18.479285
DEU,Germany,2024,93.49999579,4685592577804.69,Germany,103.72,2026-05-25 15:44:18.479285
IND,India,2000,0.527532449930946,468395521654.458,India,60.85,2026-05-25 15:44:18.479285
IND,India,2001,0.660146377009928,485440139204.171,India,60.85,2026-05-25 15:44:18.479285
IND,India,2002,1.53787558175083,514939140318.756,India,60.85,2026-05-25 15:44:18.479285
IND,India,2003,1.68648997063625,607700687237.318,India,60.85,2026-05-25 15:44:18.479285
IND,India,2004,1.97613649190559,709152728830.775,India,60.85,2026-05-25 15:44:18.479285
IND,India,2005,2.388099909,820383763511.445,India,60.85,2026-05-25 15:44:18.479285
IND,India,2006,2.80549986534254,940259888787.721,India,60.85,2026-05-25 15:44:18.479285
IND,India,2007,3.95,1216736438834.96,India,60.85,2026-05-25 15:44:18.479285
IND,India,2008,4.38,1198895139005.92,India,60.85,2026-05-25 15:44:18.479285
IND,India,2009,5.12,1341888016994.9,India,60.85,2026-05-25 15:44:18.479285
IND,India,2010,7.5,1675615519484.96,India,60.85,2026-05-25 15:44:18.479285
IND,India,2011,10.07,1823051829894.55,India,60.85,2026-05-25 15:44:18.479285
IND,India,2012,11.10000038,1827637590410.41,India,60.85,2026-05-25 15:44:18.479285
IND,India,2013,12.30000019,1856721507621.58,India,60.85,2026-05-25 15:44:18.479285
IND,India,2014,13.5,2039126479154.52,India,60.85,2026-05-25 15:44:18.479285
IND,India,2015,14.89999962,2103588360044.94,India,60.85,2026-05-25 15:44:18.479285
IND,India,2016,16.5,2294796885663.16,India,60.85,2026-05-25 15:44:18.479285
IND,India,2017,18.20000076,2651474262755.45,India,60.85,2026-05-25 15:44:18.479285
IND,India,2018,20.0813000379384,2702929641648.74,India,60.85,2026-05-25 15:44:18.479285
IND,India,2019,29.52350044,2835606256558.19,India,60.85,2026-05-25 15:44:18.479285
IND,India,2020,43.40544313,2674851578587.27,India,60.85,2026-05-25 15:44:18.479285
IND,India,2021,49.2580986,3167270623260.47,India,60.85,2026-05-25 15:44:18.479285
IND,India,2022,55.9,3346107287730.93,India,60.85,2026-05-25 15:44:18.479285
IND,India,2023,60.25230026,3638489096033.86,India,60.85,2026-05-25 15:44:18.479285
IND,India,2024,64.9434967,3909891533858.08,India,60.85,2026-05-25 15:44:18.479285
IDN,Indonesia,2000,0.925563864466858,165021012077.81,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2001,2.01861385948459,160446947784.909,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2002,2.13413573295808,195660611165.183,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2003,2.38701977959476,234772463823.808,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2004,2.60028587633414,256836875295.452,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2005,3.60202476259646,285868619196.085,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2006,4.76481313366657,364570515618.357,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2007,5.78627472934199,432216737774.861,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2008,7.917500019,510228634992.258,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2009,6.92,539580085612.401,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2010,10.92,755094157621.936,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2011,12.28,892969104563.171,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2012,14.52,917869913332.649,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2013,14.94,912524136718.018,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2014,17.1431598350566,890814755533.537,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2015,22.062742603379,860854232686.214,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2016,25.447353701827,931877364037.698,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2017,32.335806250688,1015618744159.73,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2018,39.9046386385762,1042271532988.63,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2019,47.6906489788375,1119099871350.2,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2020,53.72649449,1059054842698.48,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2021,62.10447842,1186509691086.73,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2022,66.48461277,1319101183380.15,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2023,69.20836554,1371169301563.62,Indonesia,45.91,2026-05-25 15:44:18.479285
IDN,Indonesia,2024,72.78075544,1396300098190.97,Indonesia,45.91,2026-05-25 15:44:18.479285
ITA,Italy,2000,23.1108742441037,1149661363439.38,Italy,117.11,2026-05-25 15:44:18.479285
ITA,Italy,2001,27.2221169788811,1172041488805.87,Italy,117.11,2026-05-25 15:44:18.479285
ITA,Italy,2002,28.04,1281746271196.04,Italy,117.11,2026-05-25 15:44:18.479285
ITA,Italy,2003,29.04,1582930016538.82,Italy,117.11,2026-05-25 15:44:18.479285
ITA,Italy,2004,33.24,1812808753294.75,Italy,117.11,2026-05-25 15:44:18.479285
